epoch,fp32_train_loss,fp32_val_loss,fp32_grad_norm,fp32_epoch_time_s,tern_train_loss,tern_val_loss,tern_grad_norm,tern_epoch_time_s
31,0.10384672712272322,0.055329259019345045,0.8117533957681674,7.6562008330001845,0.19450234086580678,0.0740343676880002,0.7967014740671223,7.671251792000476
32,0.1014128650577975,0.05504052061587572,0.7824041591597306,7.67387408400009,0.19142807285550614,0.07109693717211485,0.7916333937907848,7.9195056670005215
33,0.09964636356478006,0.05468370206654072,0.7546209979093683,7.852220042000226,0.18820443035851062,0.06954056490212679,0.7934124534363307,7.9835027499993885
34,0.09837297014367412,0.05469593545421958,0.7564788318629693,8.005346250000002,0.183525380744061,0.06826444528996944,0.757051662666138,7.973142041000756
35,0.09753582217323949,0.05440858332440257,0.7475401275357889,7.9418887920001,0.1820164721616557,0.06663488782942295,0.7666714429702618,7.768969791999552
36,0.09576574943854775,0.0543622812256217,0.7283784421346637,7.589309416000106,0.1784000470184944,0.06793458480387926,0.7359294906569608,7.865911666000102
37,0.09517408991363686,0.05405537877231836,0.7193879701992846,7.636221707999539,0.17499026152449595,0.06732932571321726,0.7236096382931385,7.774541791999582
38,0.093543431918386,0.05405828822404146,0.6994827848057666,7.675320708000072,0.17412383203775111,0.06621193280443549,0.7383057878692503,8.181739541999377
39,0.09315617162157112,0.054010587744414806,0.6972843798905356,7.9236769999997705,0.17213874089885767,0.06587339518591762,0.7205146799646388,8.07768812500035
40,0.0919828003560993,0.05388312879949808,0.6916549065289973,7.758160500000486,0.16941613420634202,0.06477986322715878,0.7149316172113046,7.741858375000447
41,0.09168224466938368,0.05384580232203007,0.6792838338041242,8.028391499999998,0.16746806699625202,0.06389686651527882,0.7144271134376033,7.804460542000015
42,0.0909597559923857,0.05381097365170717,0.6679229245110908,7.914857583000412,0.16481889868286295,0.06338920397683978,0.6991843139961986,7.726342082999508
43,0.0905197507268946,0.053761009592562914,0.6645918897089101,7.914969166000446,0.16341819225902288,0.06317706452682614,0.6820106507366219,8.07635237500017
44,0.09012843122784521,0.05368918040767312,0.657534693705699,7.870440458000303,0.16038946093807757,0.0626645041629672,0.673270842550218,7.6744189999999435
45,0.0895478659322564,0.05368519248440862,0.6556681218961105,7.616515875000005,0.159193593221651,0.061663235537707806,0.6715862685176103,7.693733209000129
46,0.0892350478491313,0.05367131717503071,0.6443566327614879,7.620729958000084,0.15770091095440825,0.06222242768853903,0.6677304236040928,7.679906458000005
47,0.0895674896072334,0.05362096335738897,0.6567696858949622,7.546975250000287,0.15642500406419726,0.06161536602303386,0.6504209137432352,7.566870708000351
48,0.08905629897621316,0.0536399707198143,0.6490140822158065,7.649867042000551,0.1552760059564886,0.061476255767047405,0.6488956826569497,7.648228083000504
49,0.08968805007531609,0.053628180641680956,0.651349662726856,7.553646917000151,0.15167400261885683,0.06061386363580823,0.6395605545025702,7.707112541999777
50,0.08921809924740187,0.05363381840288639,0.651631781855176,7.702179791999697,0.1490081164618613,0.06041423138231039,0.6201262692343791,7.632477375000235
51,0.10473821070832266,0.054914383217692375,0.9719514175074424,7.663057666999521,0.2320739597501889,0.08316590543836355,1.1079511206717136,7.632246832999954
52,0.10415625404304182,0.05434061540290713,0.9075087261964748,7.58807487500053,0.21817325832138598,0.08436096273362637,0.9450022824584844,7.703464832999998
53,0.10041181743144989,0.05401726998388767,0.8502830325353762,7.62439487499978,0.20867075991462652,0.07767478935420513,0.8708542446316017,7.662558708999313
54,0.09723183827500947,0.05376370158046484,0.7980457970172102,7.6549222499997995,0.19928078038591734,0.07372428011149168,0.8139616052720723,7.82767020799929
55,0.09365953190225951,0.05352330347523093,0.755060377971339,7.7050597079996805,0.19494948798501996,0.07252319250255823,0.7960481059315928,7.872681583000485
56,0.0914541366444507,0.05306278448551893,0.7233313215639678,7.847881750000852,0.18748560715729082,0.0705290213227272,0.7737822737718802,7.715688458999466
57,0.08907199829397067,0.0530957649461925,0.6900521163998837,7.7790512090004995,0.18126890504024398,0.07033608574420214,0.7209897045951872,7.628726124999957
58,0.08695460467691153,0.052647299598902464,0.6698437488412571,7.695159208000405,0.18055373430252075,0.07112706638872623,0.7352798813341026,7.931883082999775
59,0.08565031621657626,0.052360698115080595,0.6602045436714932,7.594054458999381,0.17542301936888358,0.06888081226497889,0.6919910508097643,7.842213249999986
60,0.08399728895492957,0.052452302537858486,0.6390213873760998,7.649859041999662,0.17212240901631368,0.0656311335042119,0.6827165082614088,7.582427916999222
61,0.08201213338425462,0.052075200248509645,0.6021828954460737,7.714154291000341,0.1670120547355061,0.06445409823209047,0.6646206436456867,7.8786901249995935
62,0.08039257801334623,0.052050668746232986,0.5885188466146679,7.923047541999949,0.16395838537686308,0.06321569345891476,0.6420522831309605,7.707442957999774
63,0.08048474085582814,0.05180791625753045,0.6017980708797775,7.533813208000538,0.1626180928777641,0.06472106231376529,0.644656754339012,7.562033249999331
64,0.07921841121475462,0.051632992923259735,0.567566170328253,7.52358591599932,0.158716458040224,0.061867686454206705,0.6237318967549281,7.60197104100007
65,0.07762437324288865,0.05178221268579364,0.5476866859947812,7.548922500000117,0.15537335818082515,0.06185374828055501,0.5976857496788481,7.729214916999808
66,0.07663763860161875,0.051571215968579054,0.5507328238640348,7.5386590000007345,0.15395376883761983,0.06167614134028554,0.5979012836143521,7.567630125000505
67,0.07545762047381468,0.05161913949996233,0.5196350908797879,7.545496124999772,0.15121640013137333,0.06101394537836313,0.5930572524227069,7.583192791000329
68,0.07497189980997167,0.051199357490986586,0.5255839040448674,7.556635542000549,0.14949472605342595,0.060317474883049726,0.5948661960629372,7.847585583000182
69,0.07400275357592274,0.05143599910661578,0.496157155184983,7.730013583000073,0.14602200519031203,0.05946468375623226,0.5661729538634135,7.732442249999622
70,0.07364456738594552,0.05141736660152674,0.5164357879095423,7.66565349999928,0.14546355521175222,0.05934494361281395,0.5714746586253986,7.566970999999285
71,0.07319723730775672,0.0511367660947144,0.4935444580105292,7.7794446249999964,0.14257464473935919,0.05812406213954091,0.5642262536807265,7.899117333000504
72,0.07170447140512332,0.05142701976001263,0.4747750591335322,7.7181267910000315,0.1400310807454754,0.058896968606859446,0.5392570335964498,7.609309208000013
73,0.07128162230824081,0.0509641757234931,0.4666698822459964,7.73673883399988,0.14046764090447358,0.0576200345531106,0.5400973830602027,7.703662750000149
74,0.07098207837888892,0.05082286149263382,0.47275509736983895,7.735934708000059,0.13714547161485108,0.05829682853072882,0.5243611457607174,7.917349041999842
75,0.07061763490799447,0.05073523335158825,0.46745191548046017,7.631223833000149,0.1371963994813637,0.05823574494570494,0.5331006314861165,7.783618915999796
76,0.06980368038508254,0.05113802757114172,0.4438645387457995,7.765705790999164,0.13466483994688785,0.05818131612613797,0.5194731436826983,7.615098375000343
77,0.07012066727792712,0.05079806596040726,0.46461287264382084,7.536118167000495,0.13219348645546067,0.05880311084911227,0.49510090143206725,7.554576542000177
78,0.06945173101316035,0.05080589884892106,0.4430365898869207,7.558049541999935,0.1321005491723477,0.05663514416664839,0.4974963601222287,7.579425625000113
79,0.06862247388967326,0.05085682729259133,0.42277328103122436,7.64365191700017,0.13003874842969465,0.05669969180598855,0.5064781461078456,7.648143874999732
80,0.06799197506526826,0.050754216965287924,0.42002578633679366,7.530182208000042,0.12896787742493857,0.05693894112482667,0.493158176024944,7.5718364169997585
81,0.06780924805453126,0.050535503309220076,0.41341456507642954,7.578313667000657,0.12688565317174078,0.05619933921843767,0.47889937301445656,7.618336957999418
82,0.06764354420379853,0.05065895104780793,0.4141801175621089,7.967846708000252,0.12660796321193937,0.05594011442735791,0.4839253164215679,7.8288357090004865
83,0.06751497997574403,0.050630380399525166,0.414620127792296,7.60544579100042,0.12464522108645507,0.056358561385422945,0.4734966027322196,7.630331791000572
84,0.06698208234049904,0.05046030320227146,0.40258173344544534,7.627531666999857,0.12423984863808457,0.05540274176746607,0.47309238408591187,7.601209459000529
85,0.06641123464829485,0.05064069526270032,0.3889492877811067,7.520969875000446,0.12283644888182761,0.05578993633389473,0.46361147415727055,7.710078624999369
86,0.06555399938788213,0.05062095774337649,0.3845519730732384,7.578682790999665,0.12107778078233691,0.05556432716548443,0.4508710509405515,7.65331525000056
87,0.06534817458038598,0.05051556508988142,0.3803916624169537,7.563847915999759,0.12013592224725535,0.05589916184544563,0.4513310784329213,7.580218082999636
88,0.06553910955996581,0.05049284640699625,0.38543216542020803,7.520646082999519,0.11898809461526468,0.05543040297925472,0.44556363640916424,7.752866458999961
89,0.06498760310277132,0.050442556850612164,0.3715577301903483,7.650880791999953,0.11901344495340133,0.05451842164620757,0.4452566290174221,7.564756624999973
90,0.06444235675981347,0.050390006974339485,0.3666747823980387,7.587954000000536,0.1166049901028754,0.0555159174837172,0.4300426139920191,7.582999791000475
91,0.06435471620987838,0.05039289966225624,0.3566836375070576,7.582698750000418,0.11657380081818138,0.05485130660235882,0.43475045970836884,7.572723166999822
92,0.06447707824933697,0.0502167958766222,0.36721435948543346,7.5927364999997735,0.11496233677780124,0.054269472137093544,0.4249626737472553,7.611021958000492
93,0.06404214378603747,0.05020961491391063,0.36027942321536444,7.588242249999894,0.11388700140613905,0.05400652019307017,0.42138143610447315,7.656323084000178
94,0.06336229667067528,0.05035442812368274,0.34596028423109526,7.647104790999947,0.11290736171141477,0.05422385083511472,0.4174674711319835,7.671680666000611
95,0.06350815721171003,0.05024887761101127,0.35222978651731474,7.5283704160001435,0.11219468471449866,0.0540999504737556,0.42345161582138857,7.610633541000425
96,0.0633055444439532,0.05023116338998079,0.3471478356129999,7.540813999999955,0.11122209190482825,0.053864901419728994,0.4131860080599632,7.610589208999954
97,0.0630238238249866,0.05022681877017021,0.3364372675119111,7.5451503330004925,0.11108126176494948,0.05355873005464673,0.4100402958203846,7.6079812500001935
98,0.0628609475220593,0.050083902664482594,0.34062377161150686,7.6471180000007735,0.10933899858468016,0.05373201100155711,0.4078318026656478,7.6069110829994315
99,0.06258466866024782,0.05028583714738488,0.33039175698729406,7.553177875000074,0.11015058865009898,0.05384139949455857,0.41135251721549565,7.617561291999664
100,0.06226708750489732,0.05006065033376217,0.3217933585005417,7.778938999999809,0.10772547535073589,0.053205500822514296,0.40026947376922895,7.695501165999303
